wikipedia	id_geonames	lat	lon	name_modern	name_historical	country	country_ISO3	region
https://de.wikipedia.org/wiki/Celje	3202781	46.2309	15.2604	Celje	Cilli	Slovenia	SVN	
https://de.wikipedia.org/wiki/Bre%C5%BEice	3203412	45.9033	15.5911	Brežice	Rann	Slovenia	SVN	
https://de.wikipedia.org/wiki/Istanbul	745044	41.0138	28.9497	Istanbul	Konstantinopel	Turkey	TUR	
https://de.wikipedia.org/wiki/Wolodymyr_(Stadt)	689378	50.8525	24.3236	Wolodymyr	Wolinska	Ukraine	UKR	
https://de.wikipedia.org/wiki/Ternopil	691650	49.5540	25.5907	Ternopil	Tarnopol	Ukraine	UKR	
https://de.wikipedia.org/wiki/Terebowlja	691693	49.2997	25.6889	Terebovlia	Trembowla	Ukraine	UKR	
https://de.wikipedia.org/wiki/Solotschiw	686896	49.8076	24.9006	Solotschiw	Zloczow	Ukraine	UKR	
https://de.wikipedia.org/wiki/Sambir	694864	49.5163	23.2006	Sambir	Sambor	Ukraine	UKR	
https://de.wikipedia.org/wiki/Odessa	698740	46.4857	30.7438	Odessa	Odessa	Ukraine	UKR	
https://de.wikipedia.org/wiki/Lwiw	702550	49.8383	24.0232	Lwiw	Lemberg	Ukraine	UKR	
https://de.wikipedia.org/wiki/Kiew	703448	50.4547	30.5238	Kyiv	Kiew	Ukraine	UKR	
https://de.wikipedia.org/wiki/Kowel	704617	51.2153	24.7087	Kovel	Kowel	Ukraine	UKR	
https://de.wikipedia.org/wiki/Kolomyja	705392	48.5250	25.0371	Kolomyjia	Kolomea	Ukraine	UKR	
https://de.wikipedia.org/wiki/Iwano-Frankiwsk	707471	48.9231	24.7125	Iwano-Frankiwsk	Stanislau	Ukraine	UKR	
https://de.wikipedia.org/wiki/Czernowitz	710719	48.2905	25.9324	Chernivtsi	Czernowitz	Ukraine	UKR	
https://de.wikipedia.org/wiki/Charkiw	706483	49.9808	36.2527	Charkiw	Charkow	Ukraine	UKR	
https://de.wikipedia.org/wiki/Brody_(Ukraine)	711416	50.0879	25.1503	Brody	Brody	Ukraine	UKR	
	2760421	48.5744	15.1716	Zwettl-Niederösterreich	Zwettl			austria
	3061472	49.0395	16.6188	Židlochovice	Groß Seelowitz			czech_republic
	3061567	49.1374	13.2352	Železná Ruda	Eisenstein			czech_republic
	3061822	50.3272	13.5458	Žatec	Saaz			czech_republic
	3061867	50.7139	14.3962	Žandov	Sandau			czech_republic
	3062111	49.8826	16.8722	Zábřeh	Hohenstadt			czech_republic
	2760772	48.1667	15.0833	Ybbs an der Donau	Ybbs			austria
	2764561	47.8705	16.2028	Wöllersdorf-Steinabrückl	Steinabrückl			austria
	2760887	48.3833	16.5167	Wolkersdorf im Weinviertel	Wolkersdorf			austria
	2760903	48.1067	13.6727	Wolfsegg am Hausruck	Wolfsegg			austria
	2761149	47.7030	16.0333	Wimpassing im Schwarzatale	Wimpassing			austria
	2761186	48.1057	15.6054	Wilhelmsburg (in Niederösterreich)	Wilhelmsburg			austria
	2761571	47.1541	14.7388	Weißkirchen in Steiermark	Weißkirchen			austria
	2761615	47.9821	16.0394	Weissenbach an der Triesting	Weißenbach			austria
	2761880	47.5272	15.4810	Wartberg im Mürztal	Wartberg			austria
	2761945	48.1667	14.7167	Wallsee-Sindelburg	Wallsee			austria
	3062405	50.1800	13.3799	Vroutek	Rudig			czech_republic
	3062439	50.6270	15.6094	Vrchlabí	Hohenelbe			czech_republic
	587450	57.83389	27.0194	Võru	Werro			n_europe
	593116	54.6892	25.2798	Vilnius	Wilna			n_europe
	3553478	23.1330	-82.3830	Villa de San Cristóbal de la Habana	Havanna			america
	587577	58.3639	25.5900	Viljandi	Fellin			n_europe
	3062898	50.3010	13.3120	Vilémov	Willomitz			czech_republic
	3062924	50.3723	17.1863	Vidnava	Weidenau			czech_republic
	3063091	50.6611	14.3011	Verneřice	Wernstadt			czech_republic
	454310	57.3949	21.5612	Ventspils	Windau			n_europe
	3063225	50.6898	15.7691	Velká Úpa	Groß-Aupa			czech_republic
	3063296	50.2841	13.0097	Velichov	Welchau			czech_republic
	3063318	50.5390	13.9768	Velemín	Wellemin			czech_republic
	3868626	-33.036	-71.6296	Valparaíso	Valparaiso			america
	453754	57.5411	25.4275	Valmiera	Wolmar			n_europe
	454572	57.7752	26.0101	Valka	Walk			n_europe
	3063548	50.6607	14.0323	Ústí nad Labem	Außig			czech_republic
	3063556	50.5847	14.3433	Úštěk	Auscha			czech_republic
	2763144	47.8052	13.4894	Unterach am Attersee	Unterach			austria
	2763266	48.3283	16.0586	Tulln an der Donau	Tulln			austria
	3063962	50.6524	13.8536	Trnovany (Teplice)	Turn			czech_republic
	3063987	50.6429	13.9945	Trmice	Türmitz			czech_republic
	3063999	49.9422	12.6166	Tři Sekery	Dreihacken			czech_republic
	2611497	54.9331	8.8667	Tønder	Tondern			n_europe
	3064217	50.7845	14.0313	Tisá	Tyssa			czech_republic
	3064268	50.5110	14.1506	Terezín	Theresienstadt			czech_republic
	3070820	49.9710	12.8643	Teplá	Tepl			czech_republic
	611717	41.6941	44.8337	Tbilissi	Tiflis			n_europe
	588335	58.3806	26.7251	Tartu	Dorpat			n_europe
	3064358	50.7374	15.3059	Tanvald	Tannwald			czech_republic
	588409	59.43696	24.7535	Tallinn	Reval			n_europe
	3064373	49.7953	12.6337	Tachov	Tachau			czech_republic
	3064454	49.7559	16.4683	Svitavy	Zwittau			czech_republic
	3064673	49.9653	16.9706	Šumperk	Mährisch Schönberg			czech_republic
	3064770	50.6323	14.4286	Stvolínky	Drum			czech_republic
	3064919	49.7557	12.9970	Stříbro	Mies			czech_republic
	3065116	49.6391	13.1647	Stod	Staab			czech_republic
	2608545	47.5000	13.7500	Stein an der Donau (Krems)	Stein			austria
	3065327	50.3982	16.1581	Staré Město nad Metují	Altstadt			czech_republic
	3065340	50.9504	14.4962	Staré Křečany	Alt-Ehrenberg			czech_republic
	3065368	50.5374	15.8481	Staré Buky	Altenbuch			czech_republic
	3065389	50.2462	12.8304	Stará Role	Altrohlau			czech_republic
	3065431	50.1651	12.8740	Stanovice u Karlových Var	Donawitz			czech_republic
	2764721	48.0833	13.8667	Stadl-Paura	Paura			austria
	6158357	42.7736	-81.1804	St. Thomas	Saint Thomas (Ontario)			america
	4407010	39.7686	-94.8466	St. Joseph	Saint Joseph			america
	5392171	37.3394	-121.89496	St. Joseph	San Jose [José]			america
	2766772	46.7683	14.8199	St. Andrä im Lavanttal	Sankt Andrä			austria
	2764831	48.1703	16.2847	Speising (Wien)	Speising			austria
	2613102	54.90896	9.7892	Sønderborg	Sonderburg			n_europe
